## section 2 key
## There are 221  energy bands, each with  184  time bins.
## Emission    Energy of   Brightness    std. error  
##   Time      bin center (n/sterad(p)/   (n/sterad(p)/  
##   (us)         (eV)     pulse/us/eV)  pulse/us/eV)
  2.8745e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  4.2191e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  4.4978e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  4.7949e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  5.1116e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  5.4492e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  5.8091e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  6.1928e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  6.6019e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  7.0379e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  7.5028e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  7.9983e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  8.5266e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  9.0898e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  9.6902e+03   1.2589e+03   0.0000e+00   0.0000e+00 
  5.5000e+04   1.2589e+03   0.0000e+00   0.0000e+00 
  5.5000e+05   1.2589e+03   0.0000e+00   0.0000e+00 
  5.5000e+06   1.2589e+03   0.0000e+00   0.0000e+00 


  5.0000e-02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.0330e-01   1.4125e+03   4.2873e+09   5.4448e+07 
  1.1013e-01   1.4125e+03   4.6577e+09   5.4961e+07 
  1.1740e-01   1.4125e+03   4.7412e+09   5.2154e+07 
  1.2515e-01   1.4125e+03   4.8740e+09   5.1177e+07 
  1.3342e-01   1.4125e+03   4.7804e+09   4.8282e+07 
  1.4223e-01   1.4125e+03   4.6154e+09   4.5693e+07 
  1.5163e-01   1.4125e+03   4.2735e+09   4.1880e+07 
  1.6164e-01   1.4125e+03   3.9008e+09   3.9008e+07 
  1.7232e-01   1.4125e+03   3.4570e+09   3.5261e+07 
  1.8370e-01   1.4125e+03   3.0891e+09   3.2127e+07 
  1.9583e-01   1.4125e+03   2.6446e+09   2.8562e+07 
  2.0877e-01   1.4125e+03   2.2692e+09   2.5415e+07 
  2.2256e-01   1.4125e+03   1.9150e+09   2.2789e+07 
  2.3726e-01   1.4125e+03   1.6239e+09   2.0136e+07 
  2.5293e-01   1.4125e+03   1.3652e+09   1.7612e+07 
  2.6964e-01   1.4125e+03   1.1158e+09   1.5175e+07 
  2.8745e-01   1.4125e+03   9.4788e+08   1.3555e+07 
  3.0643e-01   1.4125e+03   7.8896e+08   1.1756e+07 
  3.2667e-01   1.4125e+03   6.6355e+08   1.0484e+07 
  3.4825e-01   1.4125e+03   5.3459e+08   8.9810e+06 
  3.7125e-01   1.4125e+03   4.6797e+08   8.0491e+06 
  3.9577e-01   1.4125e+03   4.0147e+08   7.2265e+06 
  4.2191e-01   1.4125e+03   3.1011e+08   5.8920e+06 
  4.4978e-01   1.4125e+03   2.6191e+08   5.2643e+06 
  4.7949e-01   1.4125e+03   2.1446e+08   4.4823e+06 
  5.1116e-01   1.4125e+03   1.6685e+08   3.8376e+06 
  5.4492e-01   1.4125e+03   1.4505e+08   3.4523e+06 
  5.8091e-01   1.4125e+03   1.1311e+08   2.8956e+06 
  6.1928e-01   1.4125e+03   9.0421e+07   2.4685e+06 
  6.6019e-01   1.4125e+03   6.7735e+07   1.9372e+06 
  7.0379e-01   1.4125e+03   5.9219e+07   1.8062e+06 
  7.5028e-01   1.4125e+03   4.3520e+07   1.4797e+06 
  7.9983e-01   1.4125e+03   3.4875e+07   1.3218e+06 
  8.5266e-01   1.4125e+03   2.7226e+07   1.1054e+06 
  9.0898e-01   1.4125e+03   2.3222e+07   9.8692e+05 
  9.6902e-01   1.4125e+03   1.4934e+07   7.1535e+05 
  1.0330e+00   1.4125e+03   1.3068e+07   6.4163e+05 
  1.1013e+00   1.4125e+03   9.2786e+06   5.0383e+05 
  1.1740e+00   1.4125e+03   6.4237e+06   4.0533e+05 
  1.2515e+00   1.4125e+03   5.8754e+06   4.5064e+05 
  1.3342e+00   1.4125e+03   3.7764e+06   3.0211e+05 
  1.4223e+00   1.4125e+03   2.2783e+06   1.9571e+05 
  1.5163e+00   1.4125e+03   2.0704e+06   1.8613e+05 
  1.6164e+00   1.4125e+03   1.4570e+06   1.5313e+05 
  1.7232e+00   1.4125e+03   1.0702e+06   1.3281e+05 
  1.8370e+00   1.4125e+03   8.7330e+05   1.3990e+05 
  1.9583e+00   1.4125e+03   4.1894e+05   6.8037e+04 
  2.0877e+00   1.4125e+03   4.7586e+05   8.9651e+04 
  2.2256e+00   1.4125e+03   5.2264e+05   1.0416e+05 
  2.3726e+00   1.4125e+03   2.3096e+05   6.0721e+04 
  2.5293e+00   1.4125e+03   2.7279e+05   5.5812e+04 
  2.6964e+00   1.4125e+03   2.2226e+05   5.6321e+04 
  2.8745e+00   1.4125e+03   1.9218e+05   5.5809e+04 
  3.0643e+00   1.4125e+03   1.1157e+05   2.9734e+04 
  3.2667e+00   1.4125e+03   1.1528e+05   3.2360e+04 
  3.4825e+00   1.4125e+03   1.8814e+05   4.9782e+04 
  3.7125e+00   1.4125e+03   7.7569e+04   2.2092e+04 
  3.9577e+00   1.4125e+03   5.8148e+04   1.8846e+04 
  4.2191e+00   1.4125e+03   6.0992e+04   2.4244e+04 
  4.4978e+00   1.4125e+03   1.7654e+04   7.3121e+03 
  4.7949e+00   1.4125e+03   1.3182e+04   8.1993e+03 
  5.1116e+00   1.4125e+03   4.4761e+03   2.0438e+03 
  5.4492e+00   1.4125e+03   8.0038e+03   5.0912e+03 
  5.8091e+00   1.4125e+03   6.5566e+02   6.5566e+02 
  6.1928e+00   1.4125e+03   1.3950e+03   1.0061e+03 
  6.6019e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  7.0379e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  7.5028e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  7.9983e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  8.5266e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  9.0898e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  9.6902e+00   1.4125e+03   0.0000e+00   0.0000e+00 
  1.0330e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1013e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1740e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.2515e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.3342e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.4223e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.5163e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.6164e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.7232e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.8370e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.9583e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.0877e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.2256e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.3726e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.5293e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.6964e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  2.8745e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  3.0643e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  3.2667e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  3.4825e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  3.7125e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  3.9577e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  4.2191e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  4.4978e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  4.7949e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  5.1116e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  5.4492e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  5.8091e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  6.1928e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  6.6019e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  7.0379e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  7.5028e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  7.9983e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  8.5266e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  9.0898e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  9.6902e+01   1.4125e+03   0.0000e+00   0.0000e+00 
  1.0330e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1013e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1740e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.2515e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.3342e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.4223e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.5163e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.6164e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.7232e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.8370e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.9583e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.0877e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.2256e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.3726e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.5293e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.6964e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  2.8745e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  3.0643e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  3.2667e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  3.4825e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  3.7125e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  3.9577e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  4.2191e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  4.4978e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  4.7949e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  5.1116e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  5.4492e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  5.8091e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  6.1928e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  6.6019e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  7.0379e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  7.5028e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  7.9983e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  8.5266e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  9.0898e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  9.6902e+02   1.4125e+03   0.0000e+00   0.0000e+00 
  1.0330e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1013e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.1740e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.2515e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.3342e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.4223e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.5163e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.6164e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.7232e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.8370e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  1.9583e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.0877e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.2256e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.3726e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.5293e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.6964e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  2.8745e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  4.2191e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  4.4978e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  4.7949e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  5.1116e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  5.4492e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  5.8091e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  6.1928e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  6.6019e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  7.0379e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  7.5028e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  7.9983e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  8.5266e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  9.0898e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  9.6902e+03   1.4125e+03   0.0000e+00   0.0000e+00 
  5.5000e+04   1.4125e+03   0.0000e+00   0.0000e+00 
  5.5000e+05   1.4125e+03   0.0000e+00   0.0000e+00 
  5.5000e+06   1.4125e+03   0.0000e+00   0.0000e+00 


  5.0000e-02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.0330e-01   1.5849e+03   4.1964e+09   4.9937e+07 
  1.1013e-01   1.5849e+03   4.4028e+09   4.9311e+07 
  1.1740e-01   1.5849e+03   4.4902e+09   4.7596e+07 
  1.2515e-01   1.5849e+03   4.4917e+09   4.5815e+07 
  1.3342e-01   1.5849e+03   4.4185e+09   4.3743e+07 
  1.4223e-01   1.5849e+03   4.1717e+09   4.1299e+07 
  1.5163e-01   1.5849e+03   3.8499e+09   3.7729e+07 
  1.6164e-01   1.5849e+03   3.4322e+09   3.4322e+07 
  1.7232e-01   1.5849e+03   2.9815e+09   3.0710e+07 
  1.8370e-01   1.5849e+03   2.5440e+09   2.7730e+07 
  1.9583e-01   1.5849e+03   2.2113e+09   2.4545e+07 
  2.0877e-01   1.5849e+03   1.8392e+09   2.1518e+07 
  2.2256e-01   1.5849e+03   1.6320e+09   1.9584e+07 
  2.3726e-01   1.5849e+03   1.3492e+09   1.7270e+07 
  2.5293e-01   1.5849e+03   1.1325e+09   1.4836e+07 
  2.6964e-01   1.5849e+03   9.5005e+08   1.3206e+07 
  2.8745e-01   1.5849e+03   8.0683e+08   1.1780e+07 
  3.0643e-01   1.5849e+03   6.6329e+08   1.0215e+07 
  3.2667e-01   1.5849e+03   5.4930e+08   8.8438e+06 
  3.4825e-01   1.5849e+03   4.7667e+08   8.0080e+06 
  3.7125e-01   1.5849e+03   3.8191e+08   6.7599e+06 
  3.9577e-01   1.5849e+03   3.2045e+08   5.9603e+06 
  4.2191e-01   1.5849e+03   2.6057e+08   5.0812e+06 
  4.4978e-01   1.5849e+03   2.2030e+08   4.5823e+06 
  4.7949e-01   1.5849e+03   1.7233e+08   3.8601e+06 
  5.1116e-01   1.5849e+03   1.4596e+08   3.4301e+06 
  5.4492e-01   1.5849e+03   1.1272e+08   2.8181e+06 
  5.8091e-01   1.5849e+03   9.0764e+07   2.3962e+06 
  6.1928e-01   1.5849e+03   7.5375e+07   2.0728e+06 
  6.6019e-01   1.5849e+03   5.7108e+07   1.7418e+06 
  7.0379e-01   1.5849e+03   4.7466e+07   1.5901e+06 
  7.5028e-01   1.5849e+03   3.5314e+07   1.2148e+06 
  7.9983e-01   1.5849e+03   2.8530e+07   1.1384e+06 
  8.5266e-01   1.5849e+03   2.1936e+07   9.0376e+05 
  9.0898e-01   1.5849e+03   1.6216e+07   7.6215e+05 
  9.6902e-01   1.5849e+03   1.2719e+07   6.4483e+05 
  1.0330e+00   1.5849e+03   8.9445e+06   4.9821e+05 
  1.1013e+00   1.5849e+03   6.5585e+06   3.9416e+05 
  1.1740e+00   1.5849e+03   4.3089e+06   2.7491e+05 
  1.2515e+00   1.5849e+03   3.6987e+06   2.7371e+05 
  1.3342e+00   1.5849e+03   2.5460e+06   1.9706e+05 
  1.4223e+00   1.5849e+03   1.7089e+06   1.7619e+05 
  1.5163e+00   1.5849e+03   1.3135e+06   1.3700e+05 
  1.6164e+00   1.5849e+03   9.7432e+05   1.3416e+05 
  1.7232e+00   1.5849e+03   6.1302e+05   8.3432e+04 
  1.8370e+00   1.5849e+03   8.8279e+05   1.8936e+05 
  1.9583e+00   1.5849e+03   3.2087e+05   5.4164e+04 
  2.0877e+00   1.5849e+03   2.5408e+05   5.0129e+04 
  2.2256e+00   1.5849e+03   2.3973e+05   5.0774e+04 
  2.3726e+00   1.5849e+03   1.9310e+05   4.8062e+04 
  2.5293e+00   1.5849e+03   1.3856e+05   3.6802e+04 
  2.6964e+00   1.5849e+03   1.4703e+05   5.2388e+04 
  2.8745e+00   1.5849e+03   1.7597e+05   4.3817e+04 
  3.0643e+00   1.5849e+03   1.0203e+05   2.8537e+04 
  3.2667e+00   1.5849e+03   1.6852e+05   4.1592e+04 
  3.4825e+00   1.5849e+03   1.0928e+05   3.3452e+04 
  3.7125e+00   1.5849e+03   1.3929e+05   3.9196e+04 
  3.9577e+00   1.5849e+03   8.5228e+04   3.5992e+04 
  4.2191e+00   1.5849e+03   1.5754e+04   7.1208e+03 
  4.4978e+00   1.5849e+03   3.7441e+04   2.4131e+04 
  4.7949e+00   1.5849e+03   5.7519e+03   3.7186e+03 
  5.1116e+00   1.5849e+03   6.7821e+02   6.0666e+02 
  5.4492e+00   1.5849e+03   7.5544e+03   4.6369e+03 
  5.8091e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  6.1928e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  6.6019e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  7.0379e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  7.5028e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  7.9983e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  8.5266e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  9.0898e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  9.6902e+00   1.5849e+03   0.0000e+00   0.0000e+00 
  1.0330e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1013e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1740e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.2515e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.3342e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.4223e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.5163e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.6164e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.7232e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.8370e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.9583e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.0877e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.2256e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.3726e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.5293e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.6964e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  2.8745e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  3.0643e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  3.2667e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  3.4825e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  3.7125e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  3.9577e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  4.2191e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  4.4978e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  4.7949e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  5.1116e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  5.4492e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  5.8091e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  6.1928e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  6.6019e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  7.0379e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  7.5028e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  7.9983e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  8.5266e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  9.0898e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  9.6902e+01   1.5849e+03   0.0000e+00   0.0000e+00 
  1.0330e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1013e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1740e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.2515e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.3342e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.4223e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.5163e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.6164e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.7232e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.8370e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.9583e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.0877e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.2256e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.3726e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.5293e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.6964e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  2.8745e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  3.0643e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  3.2667e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  3.4825e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  3.7125e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  3.9577e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  4.2191e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  4.4978e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  4.7949e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  5.1116e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  5.4492e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  5.8091e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  6.1928e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  6.6019e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  7.0379e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  7.5028e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  7.9983e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  8.5266e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  9.0898e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  9.6902e+02   1.5849e+03   0.0000e+00   0.0000e+00 
  1.0330e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1013e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.1740e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.2515e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.3342e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.4223e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.5163e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.6164e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.7232e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.8370e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  1.9583e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.0877e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.2256e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.3726e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.5293e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.6964e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  2.8745e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  4.2191e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  4.4978e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  4.7949e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  5.1116e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  5.4492e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  5.8091e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  6.1928e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  6.6019e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  7.0379e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  7.5028e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  7.9983e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  8.5266e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  9.0898e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  9.6902e+03   1.5849e+03   0.0000e+00   0.0000e+00 
  5.5000e+04   1.5849e+03   0.0000e+00   0.0000e+00 
  5.5000e+05   1.5849e+03   0.0000e+00   0.0000e+00 
  5.5000e+06   1.5849e+03   0.0000e+00   0.0000e+00 


  5.0000e-02   1.7783e+03   0.0000e+00   0.0000e+00 
  1.0330e-01   1.7783e+03   4.0508e+09   4.6585e+07 
  1.1013e-01   1.7783e+03   4.1417e+09   4.5144e+07 
  1.1740e-01   1.7783e+03   4.2145e+09   4.3831e+07 
  1.2515e-01   1.7783e+03   4.2091e+09   4.1670e+07 
  1.3342e-01   1.7783e+03   3.9256e+09   3.9256e+07 
  1.4223e-01   1.7783e+03   3.7341e+09   3.6594e+07 
  1.5163e-01   1.7783e+03   3.2372e+09   3.2372e+07 
  1.6164e-01   1.7783e+03   2.9338e+09   2.9925e+07 
  1.7232e-01   1.7783e+03   2.5574e+09   2.6853e+07 
  1.8370e-01   1.7783e+03   2.2140e+09   2.4132e+07 
  1.9583e-01   1.7783e+03   1.8593e+09   2.1196e+07 
  2.0877e-01   1.7783e+03   1.6285e+09   1.9217e+07 
  2.2256e-01   1.7783e+03   1.3280e+09   1.6600e+07 
  2.3726e-01   1.7783e+03   1.1258e+09   1.4747e+07 
  2.5293e-01   1.7783e+03   9.3533e+08   1.3001e+07 
  2.6964e-01   1.7783e+03   7.9464e+08   1.1443e+07 
